url,election_id,id,office,name
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1224716,STATE SENATE 01,"DAHLE, BRIAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423220,STATE SENATE 01,"SWARTZ, PAMELA D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 01,"KELLEHER, LINDA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1359048,STATE SENATE 03,"DODD, BILL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1424968,STATE SENATE 03,"SANTAMARIA, CARLOS J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 03,"NYHUS, KAREN I."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 03,"QIRREH, JACLYN S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1339775,STATE SENATE 05,"ANDRADE, JESUS M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1337454,STATE SENATE 05,"EGGMAN, SUSAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1394643,STATE SENATE 05,"GREWAL, MANMEET"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1420568,STATE SENATE 05,"RIDENOUR, JAMES E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 05,"GARCIA, KATHLEEN A"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1355210,STATE SENATE 07,"GLAZER, STEVEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422956,STATE SENATE 07,"MOBLEY, JULIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1418832,STATE SENATE 07,"RUBIO, MARISOL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1425278,STATE SENATE 09,"DLUZAK, JAMIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1303644,STATE SENATE 09,"SKINNER, NANCY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422791,STATE SENATE 11,"FIELDER, JACQUELINE F"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1376435,STATE SENATE 11,"WIENER, SCOTT D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 11,"SMITH, ERIN E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1322582,STATE SENATE 13,"BECKER, JOSH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1402936,STATE SENATE 13,"GLEW, ALEXANDER"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1231723,STATE SENATE 13,"LIEBER, SALLY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1400161,STATE SENATE 13,"MASUR, SHELLY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1416959,STATE SENATE 13,"OLIVA, ANNE E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 13,"BROWNRIGG, MICHAEL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 13,"WEBSTER, JOHN H."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1318599,STATE SENATE 15,"CAMPOS, NORA  ELIA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1004970,STATE SENATE 15,"CORTESE, DAVID DOMINIC"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1414111,STATE SENATE 15,"KHAMIS, JOHNNY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1415829,STATE SENATE 15,"RAVEL, ANN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 15,"DEL VALLE-RUIZ, KENNETH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 15,"GILDERSLEEVE, TIM T."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 15,"HOWELL, ROBERT P."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1420650,STATE SENATE 17,"CADENAS, MARIA T."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1226901,STATE SENATE 17,"LAIRD, JOHN S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1402147,STATE SENATE 17,"NOHRDEN, VICKI L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 17,"NEVILL, JOHN M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1375717,STATE SENATE 19,"LIMON, S. MONIQUE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421782,STATE SENATE 19,"STONE, ANASTASIA L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1417877,STATE SENATE 21,"HEATON JR., STANLEY WARREN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1375213,STATE SENATE 21,"HILL, STEVE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1420873,STATE SENATE 21,"LAMON, DANA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1419464,STATE SENATE 21,"MUELLER, KIPP"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1339656,STATE SENATE 21,"WILK, SCOTT T."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1417879,STATE SENATE 23,"BOGH, ROSILICIE OCHOA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1417377,STATE SENATE 23,"GOODFELLOW, KRISTIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1377377,STATE SENATE 23,"MEDINA, ABIGAIL M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1418700,STATE SENATE 23,"PURACI, CRISTINA S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 23,"WHITE, ALFRED LLOYD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1267043,STATE SENATE 25,"PORTANTINO, ANTHONY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 25,"HAZELTON, KATHLEEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 25,"WECKSELL, EVAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421223,STATE SENATE 27,"SALEM, HOUMAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1374151,STATE SENATE 27,"STERN, HENRY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1357038,STATE SENATE 29,"CHANG, LING LING"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1338982,STATE SENATE 29,"CHO, JOSEPH J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1343716,STATE SENATE 31,"ROTH, RICHARD D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 31,"FARR, JOHN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 31,"TAYLOR, ROD D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1414678,STATE SENATE 33,"GONZALEZ, LENA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,STATE SENATE 33,"CASTILLO, ELIZABETH C."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1235136,STATE SENATE 35,"BRADFORD, STEVEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423600,STATE SENATE 35,"PERRY, ANTHONY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1415526,STATE SENATE 37,"FOLEY, KATRINA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1414942,STATE SENATE 37,"MIN, DAVE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1241305,STATE SENATE 37,"MOORLACH, JOHN M.W."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1314678,STATE SENATE 39,"ATKINS, TONI G."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423460,STATE SENATE 39,"BLANKENSHIP, LINDA DEALY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1419170,ASSEMBLY 01,"BETANCOURT, ELIZABETH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1419120,ASSEMBLY 01,"DAHLE, MEGAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423178,ASSEMBLY 01,"DHANUKA, PK ""PAUL"""
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1344995,ASSEMBLY 02,"SVOLOS, CHARLOTTE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1353393,ASSEMBLY 02,"WOOD, JIM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1357069,ASSEMBLY 03,"GALLAGHER, JAMES"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422972,ASSEMBLY 03,"HENSON, JAMES R."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1379566,ASSEMBLY 04,"AGUIAR-CURRY, CECILIA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1419698,ASSEMBLY 04,"NELSON, MATTHEW"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 04,"RACKE, SOPHIA KK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1342402,ASSEMBLY 05,"BIGELOW, FRANK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1377646,ASSEMBLY 06,"KILEY, KEVIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1399143,ASSEMBLY 06,"SMITH, JACKIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1405015,ASSEMBLY 07,"JUST, JAMES O."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1314046,ASSEMBLY 07,"MC CARTY, KEVIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421063,ASSEMBLY 08,"COOK, CATHERINE M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1240640,ASSEMBLY 08,"COOLEY, KEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1354349,ASSEMBLY 09,"COOPER, JIM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422973,ASSEMBLY 09,"RIGARD, ERIC"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1420927,ASSEMBLY 09,"STAFFORD, TRACIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 09,"TAHIRKHELI, MUSHTAQ A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1363625,ASSEMBLY 10,"JACOBI, VERONICA S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1338897,ASSEMBLY 10,"LEVINE, MARC"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 10,"CABRAL, ERNEST (TED) THEODORE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 10,"SONDERGAARD, RONALD C."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1341572,ASSEMBLY 11,"FRAZIER, JR., JAMES L"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 11,"SCHWAB, DEBRA S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1376113,ASSEMBLY 12,"FLORA, HEATH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 12,"AKINJO, PAUL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1417179,ASSEMBLY 13,"FUGAZI, CHRISTINA K."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1346351,ASSEMBLY 13,"JAFRI, KHALID JEFFREY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1417111,ASSEMBLY 13,"MILLER, KATHY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1402100,ASSEMBLY 13,"VILLAPUDUA, CARLOS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1376434,ASSEMBLY 14,"GRAYSON, TIM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 14,"DEVEREAUX, CASSANDRA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 14,"PROCTOR, JANELL ELIZABETH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423245,ASSEMBLY 15,"SOLNORDAL, JEANNE M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1396735,ASSEMBLY 15,"WICKS, BUFFY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 15,"BRINK, SARA V."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1398720,ASSEMBLY 16,"BAUER-KAHAN, REBECCA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1299399,ASSEMBLY 16,"RUBAY, JOSEPH A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1360423,ASSEMBLY 17,"CHIU, DAVID"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 17,STARCHILD
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1339733,ASSEMBLY 18,"BONTA, ROB"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1402894,ASSEMBLY 18,"SLAUSON, STEVE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423586,ASSEMBLY 19,"MC DONNELL, JOHN P."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1343138,ASSEMBLY 19,"TING, PHIL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1419463,ASSEMBLY 20,"BAJWA, VIPANDEEP S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1336944,ASSEMBLY 20,"QUIRK, BILL"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1418651,ASSEMBLY 20,"VILLALOBOS, ALEXIS"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 20,"NGUYEN, SON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1315410,ASSEMBLY 21,"GRAY, ADAM C."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 21,"CAMPOS, JOEL GUTIERREZ"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 21,"SALAZAR, GUADALUPE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422360,ASSEMBLY 22,"MAHONEY, BRIDGET"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1342937,ASSEMBLY 22,"MULLIN, KEVIN C."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 22,"GILHAM, MARK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1346007,ASSEMBLY 23,"PATTERSON, JIM"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1317907,ASSEMBLY 24,"BERMAN, MARC"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1381503,ASSEMBLY 24,"OHTAKI, PETER I."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 24,"WATSON, KENNITA L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1363959,ASSEMBLY 25,"BRUNTON, ROBERT L."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1420570,ASSEMBLY 25,"GUPTA, NATASHA S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421222,ASSEMBLY 25,"KEPNER, ANNE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1418918,ASSEMBLY 25,"LEE, ALEX T."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1402795,ASSEMBLY 25,"MONTANO, CARMEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423464,ASSEMBLY 25,"PHAN, ANTHONY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1360454,ASSEMBLY 25,"REED, ROMAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1304297,ASSEMBLY 25,"SONG, ANNA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 25,"CANOVA, JAMES D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1365277,ASSEMBLY 26,"MATHIS, DEVON J."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1415517,ASSEMBLY 26,"PHELPS, ANDREW"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1372978,ASSEMBLY 27,"KALRA, ASH"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 27,"LANCASTER, G. BURT"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1335519,ASSEMBLY 28,"LOW, EVAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 28,"CRUZ, CARLOS R."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 28,"ROSS, SAMUEL P."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422955,ASSEMBLY 29,"BANERJEE, SHOMIR"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1340922,ASSEMBLY 29,"STONE, MARK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1399487,ASSEMBLY 30,"RIVAS, ROBERT"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422870,ASSEMBLY 30,"SWETT, GREGORY G."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1377114,ASSEMBLY 31,"ARAMBULA, JOAQUIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 31,"BANUELOS, FERNANDO"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423034,ASSEMBLY 32,"COTTA, TODD"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1340989,ASSEMBLY 32,"SALAS JR., RUDY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421461,ASSEMBLY 33,"HERRICK, RICK"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421298,ASSEMBLY 33,"SMITH, THURSTON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 33,"CISNEROS, SOCORO"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 33,"LA PLANTE, ROGER A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 33,"RHOADES, ANTHONY A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 33,"WALTON, ALEX D."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1381906,ASSEMBLY 34,"FONG, VINCENT"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 34,"SOLIS, JULIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 34,"VELASQUEZ, REGINA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422315,ASSEMBLY 35,"ADDIS, DAWN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1374711,ASSEMBLY 35,"CUNNINGHAM, JORDAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1375590,ASSEMBLY 36,"ERVIN, JOHNATHON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1297103,ASSEMBLY 36,"FOX, STEVE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1403276,ASSEMBLY 36,"GREENAWAY, DIEDRA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1345765,ASSEMBLY 36,"LACKEY, THOMAS W."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1005214,ASSEMBLY 36,"MC CAULLEY, OLLIE M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 36,"EVERETT, LOURDES"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 36,"OHLSEN, ERIC A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 36,"RIVES, MICHAEL P."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421251,ASSEMBLY 37,"ABBOUD, JONATHAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422869,ASSEMBLY 37,"BENNETT, STEPHEN A."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423454,ASSEMBLY 37,"COLE, CHARLES W."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422822,ASSEMBLY 37,"DOMINGUEZ, JASON"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421450,ASSEMBLY 37,"GRANADOS, ELSA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421416,ASSEMBLY 37,"MURILLO, CATHY"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 37,"BLUM, STEPHEN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422584,ASSEMBLY 38,"CERVANTES, DINA"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1423072,ASSEMBLY 38,"CHRISTOPHER, SUSAN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422463,ASSEMBLY 38,"DRISCOLL, KELVIN"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1422607,ASSEMBLY 38,"GRACE, BRANDII R.S."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1420939,ASSEMBLY 38,"VALLADARES, SUZETTE M."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1421667,ASSEMBLY 38,"VOLOTZKY, LUCIE"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 38,"CHO, ANNIE E."
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1401108,ASSEMBLY 39,"RIVAS, LUZ"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,,ASSEMBLY 39,"BENITEZ, RICARDO"
https://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=70,70,1401776,ASSEMBLY 40,"RAMOS, JAMES"
